statistic_yyy,district_code,sex,father_age,mother_age,birth_count,create_table
統計年度,區域別代碼,嬰兒性別,生父年齡,生母年齡,嬰兒出生數,建表日期
109,10007040,男,20～24歲,35～39歲,0,20210202
109,10007040,男,20～24歲,40～44歲,0,20210202
109,10007040,男,20～24歲,45～49歲,0,20210202
109,10007040,男,20～24歲,50歲以上,0,20210202
109,10007040,女,20～24歲,未滿15歲,0,20210202
109,10007040,女,20～24歲,15～19歲,0,20210202
109,10007040,女,20～24歲,20～24歲,0,20210202
109,10007040,女,20～24歲,25～29歲,0,20210202
109,10007040,女,20～24歲,30～34歲,0,20210202
109,10007040,女,20～24歲,35～39歲,0,20210202
109,10007040,女,20～24歲,40～44歲,0,20210202
109,10007040,女,20～24歲,45～49歲,0,20210202
109,10007040,女,20～24歲,50歲以上,0,20210202
109,10007040,男,25～29歲,未滿15歲,0,20210202
109,10007040,男,25～29歲,15～19歲,0,20210202
109,10007040,男,25～29歲,20～24歲,1,20210202
109,10007040,男,25～29歲,25～29歲,6,20210202
109,10007040,男,25～29歲,30～34歲,0,20210202
109,10007040,男,25～29歲,35～39歲,0,20210202
109,10007040,男,25～29歲,40～44歲,0,20210202
109,10007040,男,25～29歲,45～49歲,0,20210202
109,10007040,男,25～29歲,50歲以上,0,20210202
109,10007040,女,25～29歲,未滿15歲,0,20210202
109,10007040,女,25～29歲,15～19歲,0,20210202
109,10007040,女,25～29歲,20～24歲,3,20210202
109,10007040,女,25～29歲,25～29歲,8,20210202
109,10007040,女,25～29歲,30～34歲,1,20210202
109,10007040,女,25～29歲,35～39歲,0,20210202
109,10007040,女,25～29歲,40～44歲,0,20210202
109,10007040,女,25～29歲,45～49歲,0,20210202
109,10007040,女,25～29歲,50歲以上,0,20210202
109,10007040,男,30～34歲,未滿15歲,0,20210202
109,10007040,男,30～34歲,15～19歲,0,20210202
109,10007040,男,30～34歲,20～24歲,1,20210202
109,10007040,男,30～34歲,25～29歲,10,20210202
109,10007040,男,30～34歲,30～34歲,22,20210202
109,10007040,男,30～34歲,35～39歲,1,20210202
109,10007040,男,30～34歲,40～44歲,0,20210202
109,10007040,男,30～34歲,45～49歲,0,20210202
109,10007040,男,30～34歲,50歲以上,0,20210202
109,10007040,女,30～34歲,未滿15歲,0,20210202
109,10007040,女,30～34歲,15～19歲,0,20210202
109,10007040,女,30～34歲,20～24歲,2,20210202
109,10007040,女,30～34歲,25～29歲,9,20210202
109,10007040,女,30～34歲,30～34歲,19,20210202
109,10007040,女,30～34歲,35～39歲,3,20210202
109,10007040,女,30～34歲,40～44歲,1,20210202
109,10007040,女,30～34歲,45～49歲,0,20210202
109,10007040,女,30～34歲,50歲以上,0,20210202
109,10007040,男,35～39歲,未滿15歲,0,20210202
109,10007040,男,35～39歲,15～19歲,0,20210202
109,10007040,男,35～39歲,20～24歲,0,20210202
109,10007040,男,35～39歲,25～29歲,2,20210202
109,10007040,男,35～39歲,30～34歲,10,20210202
109,10007040,男,35～39歲,35～39歲,15,20210202
109,10007040,男,35～39歲,40～44歲,1,20210202
109,10007040,男,35～39歲,45～49歲,0,20210202
109,10007040,男,35～39歲,50歲以上,0,20210202
109,10007040,女,35～39歲,未滿15歲,0,20210202
109,10007040,女,35～39歲,15～19歲,0,20210202
109,10007040,女,35～39歲,20～24歲,0,20210202
109,10007040,女,35～39歲,25～29歲,0,20210202
109,10007040,女,35～39歲,30～34歲,10,20210202
109,10007040,女,35～39歲,35～39歲,11,20210202
109,10007040,女,35～39歲,40～44歲,0,20210202
109,10007040,女,35～39歲,45～49歲,0,20210202
109,10007040,女,35～39歲,50歲以上,0,20210202
109,10007040,男,40～44歲,未滿15歲,0,20210202
109,10007040,男,40～44歲,15～19歲,0,20210202
109,10007040,男,40～44歲,20～24歲,0,20210202
109,10007040,男,40～44歲,25～29歲,0,20210202
109,10007040,男,40～44歲,30～34歲,1,20210202
109,10007040,男,40～44歲,35～39歲,4,20210202
109,10007040,男,40～44歲,40～44歲,4,20210202
109,10007040,男,40～44歲,45～49歲,0,20210202
109,10007040,男,40～44歲,50歲以上,0,20210202
109,10007040,女,40～44歲,未滿15歲,0,20210202
109,10007040,女,40～44歲,15～19歲,0,20210202
109,10007040,女,40～44歲,20～24歲,0,20210202
109,10007040,女,40～44歲,25～29歲,2,20210202
109,10007040,女,40～44歲,30～34歲,0,20210202
109,10007040,女,40～44歲,35～39歲,3,20210202
109,10007040,女,40～44歲,40～44歲,1,20210202
109,10007040,女,40～44歲,45～49歲,0,20210202
109,10007040,女,40～44歲,50歲以上,0,20210202
109,10007040,男,45～49歲,未滿15歲,0,20210202
109,10007040,男,45～49歲,15～19歲,0,20210202
109,10007040,男,45～49歲,20～24歲,0,20210202
109,10007040,男,45～49歲,25～29歲,0,20210202
109,10007040,男,45～49歲,30～34歲,1,20210202
109,10007040,男,45～49歲,35～39歲,0,20210202
109,10007040,男,45～49歲,40～44歲,0,20210202
109,10007040,男,45～49歲,45～49歲,0,20210202
109,10007040,男,45～49歲,50歲以上,0,20210202
109,10007040,女,45～49歲,未滿15歲,0,20210202
109,10007040,女,45～49歲,15～19歲,0,20210202
109,10007040,女,45～49歲,20～24歲,0,20210202
109,10007040,女,45～49歲,25～29歲,0,20210202
109,10007040,女,45～49歲,30～34歲,0,20210202
109,10007040,女,45～49歲,35～39歲,2,20210202
109,10007040,女,45～49歲,40～44歲,2,20210202
109,10007040,女,45～49歲,45～49歲,0,20210202
109,10007040,女,45～49歲,50歲以上,0,20210202
109,10007040,男,50～54歲,未滿15歲,0,20210202
109,10007040,男,50～54歲,15～19歲,0,20210202
109,10007040,男,50～54歲,20～24歲,0,20210202
109,10007040,男,50～54歲,25～29歲,0,20210202
109,10007040,男,50～54歲,30～34歲,0,20210202
109,10007040,男,50～54歲,35～39歲,0,20210202
109,10007040,男,50～54歲,40～44歲,0,20210202
109,10007040,男,50～54歲,45～49歲,0,20210202
109,10007040,男,50～54歲,50歲以上,0,20210202
109,10007040,女,50～54歲,未滿15歲,0,20210202
109,10007040,女,50～54歲,15～19歲,0,20210202
109,10007040,女,50～54歲,20～24歲,0,20210202
109,10007040,女,50～54歲,25～29歲,0,20210202
109,10007040,女,50～54歲,30～34歲,1,20210202
109,10007040,女,50～54歲,35～39歲,0,20210202
109,10007040,女,50～54歲,40～44歲,1,20210202
109,10007040,女,50～54歲,45～49歲,0,20210202
109,10007040,女,50～54歲,50歲以上,0,20210202
109,10007040,男,55～59歲,未滿15歲,0,20210202
109,10007040,男,55～59歲,15～19歲,0,20210202
109,10007040,男,55～59歲,20～24歲,0,20210202
109,10007040,男,55～59歲,25～29歲,0,20210202
109,10007040,男,55～59歲,30～34歲,0,20210202
109,10007040,男,55～59歲,35～39歲,0,20210202
109,10007040,男,55～59歲,40～44歲,0,20210202
109,10007040,男,55～59歲,45～49歲,0,20210202
109,10007040,男,55～59歲,50歲以上,0,20210202
109,10007040,女,55～59歲,未滿15歲,0,20210202
109,10007040,女,55～59歲,15～19歲,0,20210202
109,10007040,女,55～59歲,20～24歲,0,20210202
109,10007040,女,55～59歲,25～29歲,0,20210202
109,10007040,女,55～59歲,30～34歲,0,20210202
109,10007040,女,55～59歲,35～39歲,0,20210202
109,10007040,女,55～59歲,40～44歲,0,20210202
109,10007040,女,55～59歲,45～49歲,0,20210202
109,10007040,女,55～59歲,50歲以上,0,20210202
109,10007040,男,60歲以上,未滿15歲,0,20210202
109,10007040,男,60歲以上,15～19歲,0,20210202
109,10007040,男,60歲以上,20～24歲,0,20210202
109,10007040,男,60歲以上,25～29歲,0,20210202
109,10007040,男,60歲以上,30～34歲,0,20210202
109,10007040,男,60歲以上,35～39歲,0,20210202
109,10007040,男,60歲以上,40～44歲,0,20210202
109,10007040,男,60歲以上,45～49歲,0,20210202
109,10007040,男,60歲以上,50歲以上,0,20210202
109,10007040,女,60歲以上,未滿15歲,0,20210202
109,10007040,女,60歲以上,15～19歲,0,20210202
109,10007040,女,60歲以上,20～24歲,0,20210202
109,10007040,女,60歲以上,25～29歲,0,20210202
109,10007040,女,60歲以上,30～34歲,0,20210202
109,10007040,女,60歲以上,35～39歲,0,20210202
109,10007040,女,60歲以上,40～44歲,0,20210202
109,10007040,女,60歲以上,45～49歲,0,20210202
109,10007040,女,60歲以上,50歲以上,0,20210202
109,10007050,男,未滿20歲,未滿15歲,0,20210202
109,10007050,男,未滿20歲,15～19歲,0,20210202
109,10007050,男,未滿20歲,20～24歲,0,20210202
109,10007050,男,未滿20歲,25～29歲,0,20210202
109,10007050,男,未滿20歲,30～34歲,0,20210202
109,10007050,男,未滿20歲,35～39歲,0,20210202
109,10007050,男,未滿20歲,40～44歲,0,20210202
109,10007050,男,未滿20歲,45～49歲,0,20210202
109,10007050,男,未滿20歲,50歲以上,0,20210202
109,10007050,女,未滿20歲,未滿15歲,0,20210202
109,10007050,女,未滿20歲,15～19歲,0,20210202
109,10007050,女,未滿20歲,20～24歲,0,20210202
109,10007050,女,未滿20歲,25～29歲,0,20210202
109,10007050,女,未滿20歲,30～34歲,0,20210202
109,10007050,女,未滿20歲,35～39歲,0,20210202
109,10007050,女,未滿20歲,40～44歲,0,20210202
109,10007050,女,未滿20歲,45～49歲,0,20210202
109,10007050,女,未滿20歲,50歲以上,0,20210202
109,10007050,男,20～24歲,未滿15歲,0,20210202
109,10007050,男,20～24歲,15～19歲,2,20210202
109,10007050,男,20～24歲,20～24歲,10,20210202
109,10007050,男,20～24歲,25～29歲,2,20210202
109,10007050,男,20～24歲,30～34歲,2,20210202
109,10007050,男,20～24歲,35～39歲,0,20210202
109,10007050,男,20～24歲,40～44歲,0,20210202
109,10007050,男,20～24歲,45～49歲,0,20210202
109,10007050,男,20～24歲,50歲以上,0,20210202
109,10007050,女,20～24歲,未滿15歲,0,20210202
109,10007050,女,20～24歲,15～19歲,0,20210202
109,10007050,女,20～24歲,20～24歲,6,20210202
109,10007050,女,20～24歲,25～29歲,1,20210202
109,10007050,女,20～24歲,30～34歲,0,20210202
109,10007050,女,20～24歲,35～39歲,0,20210202
109,10007050,女,20～24歲,40～44歲,0,20210202
109,10007050,女,20～24歲,45～49歲,0,20210202
109,10007050,女,20～24歲,50歲以上,0,20210202
109,10007050,男,25～29歲,未滿15歲,0,20210202
109,10007050,男,25～29歲,15～19歲,1,20210202
109,10007050,男,25～29歲,20～24歲,7,20210202
109,10007050,男,25～29歲,25～29歲,32,20210202
109,10007050,男,25～29歲,30～34歲,3,20210202
109,10007050,男,25～29歲,35～39歲,0,20210202
109,10007050,男,25～29歲,40～44歲,0,20210202
109,10007050,男,25～29歲,45～49歲,0,20210202
109,10007050,男,25～29歲,50歲以上,0,20210202
109,10007050,女,25～29歲,未滿15歲,0,20210202
109,10007050,女,25～29歲,15～19歲,1,20210202
109,10007050,女,25～29歲,20～24歲,10,20210202
109,10007050,女,25～29歲,25～29歲,33,20210202
109,10007050,女,25～29歲,30～34歲,6,20210202
109,10007050,女,25～29歲,35～39歲,0,20210202
109,10007050,女,25～29歲,40～44歲,1,20210202
109,10007050,女,25～29歲,45～49歲,0,20210202
109,10007050,女,25～29歲,50歲以上,0,20210202
109,10007050,男,30～34歲,未滿15歲,0,20210202
109,10007050,男,30～34歲,15～19歲,2,20210202
109,10007050,男,30～34歲,20～24歲,3,20210202
109,10007050,男,30～34歲,25～29歲,21,20210202
109,10007050,男,30～34歲,30～34歲,40,20210202
109,10007050,男,30～34歲,35～39歲,3,20210202
109,10007050,男,30～34歲,40～44歲,0,20210202
109,10007050,男,30～34歲,45～49歲,0,20210202
109,10007050,男,30～34歲,50歲以上,0,20210202
109,10007050,女,30～34歲,未滿15歲,0,20210202
109,10007050,女,30～34歲,15～19歲,0,20210202
109,10007050,女,30～34歲,20～24歲,3,20210202
109,10007050,女,30～34歲,25～29歲,23,20210202
109,10007050,女,30～34歲,30～34歲,50,20210202
109,10007050,女,30～34歲,35～39歲,6,20210202
109,10007050,女,30～34歲,40～44歲,0,20210202
109,10007050,女,30～34歲,45～49歲,0,20210202
109,10007050,女,30～34歲,50歲以上,0,20210202
109,10007050,男,35～39歲,未滿15歲,0,20210202
109,10007050,男,35～39歲,15～19歲,0,20210202
109,10007050,男,35～39歲,20～24歲,1,20210202
109,10007050,男,35～39歲,25～29歲,6,20210202
109,10007050,男,35～39歲,30～34歲,40,20210202
109,10007050,男,35～39歲,35～39歲,17,20210202
109,10007050,男,35～39歲,40～44歲,2,20210202
109,10007050,男,35～39歲,45～49歲,0,20210202
109,10007050,男,35～39歲,50歲以上,0,20210202
109,10007050,女,35～39歲,未滿15歲,0,20210202
109,10007050,女,35～39歲,15～19歲,0,20210202
109,10007050,女,35～39歲,20～24歲,1,20210202
109,10007050,女,35～39歲,25～29歲,9,20210202
109,10007050,女,35～39歲,30～34歲,25,20210202
109,10007050,女,35～39歲,35～39歲,28,20210202
109,10007050,女,35～39歲,40～44歲,1,20210202
109,10007050,女,35～39歲,45～49歲,0,20210202
109,10007050,女,35～39歲,50歲以上,0,20210202
109,10007050,男,40～44歲,未滿15歲,0,20210202
109,10007050,男,40～44歲,15～19歲,0,20210202
109,10007050,男,40～44歲,20～24歲,1,20210202
109,10007050,男,40～44歲,25～29歲,1,20210202
109,10007050,男,40～44歲,30～34歲,6,20210202
109,10007050,男,40～44歲,35～39歲,8,20210202
109,10007050,男,40～44歲,40～44歲,5,20210202
109,10007050,男,40～44歲,45～49歲,0,20210202
109,10007050,男,40～44歲,50歲以上,0,20210202
109,10007050,女,40～44歲,未滿15歲,0,20210202
109,10007050,女,40～44歲,15～19歲,0,20210202
109,10007050,女,40～44歲,20～24歲,0,20210202
109,10007050,女,40～44歲,25～29歲,0,20210202
109,10007050,女,40～44歲,30～34歲,2,20210202
109,10007050,女,40～44歲,35～39歲,7,20210202
109,10007050,女,40～44歲,40～44歲,7,20210202
109,10007050,女,40～44歲,45～49歲,0,20210202
109,10007050,女,40～44歲,50歲以上,0,20210202
109,10007050,男,45～49歲,未滿15歲,0,20210202
109,10007050,男,45～49歲,15～19歲,0,20210202
109,10007050,男,45～49歲,20～24歲,0,20210202
109,10007050,男,45～49歲,25～29歲,1,20210202
109,10007050,男,45～49歲,30～34歲,1,20210202
109,10007050,男,45～49歲,35～39歲,0,20210202
109,10007050,男,45～49歲,40～44歲,1,20210202
109,10007050,男,45～49歲,45～49歲,0,20210202
109,10007050,男,45～49歲,50歲以上,0,20210202
109,10007050,女,45～49歲,未滿15歲,0,20210202
109,10007050,女,45～49歲,15～19歲,0,20210202
109,10007050,女,45～49歲,20～24歲,0,20210202
109,10007050,女,45～49歲,25～29歲,0,20210202
109,10007050,女,45～49歲,30～34歲,0,20210202
109,10007050,女,45～49歲,35～39歲,0,20210202
109,10007050,女,45～49歲,40～44歲,3,20210202
109,10007050,女,45～49歲,45～49歲,0,20210202
109,10007050,女,45～49歲,50歲以上,0,20210202
109,10007050,男,50～54歲,未滿15歲,0,20210202
109,10007050,男,50～54歲,15～19歲,0,20210202
109,10007050,男,50～54歲,20～24歲,0,20210202
109,10007050,男,50～54歲,25～29歲,0,20210202
109,10007050,男,50～54歲,30～34歲,0,20210202
109,10007050,男,50～54歲,35～39歲,0,20210202
109,10007050,男,50～54歲,40～44歲,0,20210202
109,10007050,男,50～54歲,45～49歲,0,20210202
109,10007050,男,50～54歲,50歲以上,0,20210202
109,10007050,女,50～54歲,未滿15歲,0,20210202
109,10007050,女,50～54歲,15～19歲,0,20210202
109,10007050,女,50～54歲,20～24歲,0,20210202
109,10007050,女,50～54歲,25～29歲,0,20210202
109,10007050,女,50～54歲,30～34歲,0,20210202
109,10007050,女,50～54歲,35～39歲,0,20210202
109,10007050,女,50～54歲,40～44歲,0,20210202
109,10007050,女,50～54歲,45～49歲,0,20210202
109,10007050,女,50～54歲,50歲以上,0,20210202
109,10007050,男,55～59歲,未滿15歲,0,20210202
109,10007050,男,55～59歲,15～19歲,0,20210202
109,10007050,男,55～59歲,20～24歲,0,20210202
109,10007050,男,55～59歲,25～29歲,0,20210202
109,10007050,男,55～59歲,30～34歲,0,20210202
109,10007050,男,55～59歲,35～39歲,0,20210202
109,10007050,男,55～59歲,40～44歲,0,20210202
109,10007050,男,55～59歲,45～49歲,0,20210202
109,10007050,男,55～59歲,50歲以上,0,20210202
109,10007050,女,55～59歲,未滿15歲,0,20210202
109,10007050,女,55～59歲,15～19歲,0,20210202
109,10007050,女,55～59歲,20～24歲,0,20210202
109,10007050,女,55～59歲,25～29歲,0,20210202
109,10007050,女,55～59歲,30～34歲,0,20210202
109,10007050,女,55～59歲,35～39歲,1,20210202
109,10007050,女,55～59歲,40～44歲,0,20210202
109,10007050,女,55～59歲,45～49歲,0,20210202
109,10007050,女,55～59歲,50歲以上,0,20210202
109,10007050,男,60歲以上,未滿15歲,0,20210202
109,10007050,男,60歲以上,15～19歲,0,20210202
109,10007050,男,60歲以上,20～24歲,0,20210202
109,10007050,男,60歲以上,25～29歲,0,20210202
109,10007050,男,60歲以上,30～34歲,0,20210202
109,10007050,男,60歲以上,35～39歲,0,20210202
109,10007050,男,60歲以上,40～44歲,0,20210202
109,10007050,男,60歲以上,45～49歲,0,20210202
109,10007050,男,60歲以上,50歲以上,0,20210202
109,10007050,女,60歲以上,未滿15歲,0,20210202
109,10007050,女,60歲以上,15～19歲,0,20210202
109,10007050,女,60歲以上,20～24歲,0,20210202
109,10007050,女,60歲以上,25～29歲,0,20210202
109,10007050,女,60歲以上,30～34歲,0,20210202
109,10007050,女,60歲以上,35～39歲,0,20210202
109,10007050,女,60歲以上,40～44歲,0,20210202
109,10007050,女,60歲以上,45～49歲,0,20210202
109,10007050,女,60歲以上,50歲以上,0,20210202
109,10007060,男,未滿20歲,未滿15歲,0,20210202
109,10007060,男,未滿20歲,15～19歲,0,20210202
109,10007060,男,未滿20歲,20～24歲,1,20210202
109,10007060,男,未滿20歲,25～29歲,0,20210202
109,10007060,男,未滿20歲,30～34歲,0,20210202
109,10007060,男,未滿20歲,35～39歲,0,20210202
109,10007060,男,未滿20歲,40～44歲,0,20210202
109,10007060,男,未滿20歲,45～49歲,0,20210202
109,10007060,男,未滿20歲,50歲以上,0,20210202
109,10007060,女,未滿20歲,未滿15歲,0,20210202
109,10007060,女,未滿20歲,15～19歲,0,20210202
109,10007060,女,未滿20歲,20～24歲,1,20210202
109,10007060,女,未滿20歲,25～29歲,0,20210202
109,10007060,女,未滿20歲,30～34歲,0,20210202
109,10007060,女,未滿20歲,35～39歲,0,20210202
109,10007060,女,未滿20歲,40～44歲,0,20210202
109,10007060,女,未滿20歲,45～49歲,0,20210202
109,10007060,女,未滿20歲,50歲以上,0,20210202
109,10007060,男,20～24歲,未滿15歲,0,20210202
109,10007060,男,20～24歲,15～19歲,1,20210202
109,10007060,男,20～24歲,20～24歲,10,20210202
109,10007060,男,20～24歲,25～29歲,2,20210202
109,10007060,男,20～24歲,30～34歲,1,20210202
109,10007060,男,20～24歲,35～39歲,0,20210202
109,10007060,男,20～24歲,40～44歲,0,20210202
109,10007060,男,20～24歲,45～49歲,0,20210202
109,10007060,男,20～24歲,50歲以上,0,20210202
109,10007060,女,20～24歲,未滿15歲,0,20210202
109,10007060,女,20～24歲,15～19歲,0,20210202
109,10007060,女,20～24歲,20～24歲,7,20210202
109,10007060,女,20～24歲,25～29歲,2,20210202
109,10007060,女,20～24歲,30～34歲,0,20210202
109,10007060,女,20～24歲,35～39歲,0,20210202
109,10007060,女,20～24歲,40～44歲,0,20210202
109,10007060,女,20～24歲,45～49歲,0,20210202
109,10007060,女,20～24歲,50歲以上,0,20210202
109,10007060,男,25～29歲,未滿15歲,0,20210202
109,10007060,男,25～29歲,15～19歲,0,20210202
109,10007060,男,25～29歲,20～24歲,8,20210202
109,10007060,男,25～29歲,25～29歲,30,20210202
109,10007060,男,25～29歲,30～34歲,2,20210202
109,10007060,男,25～29歲,35～39歲,1,20210202
109,10007060,男,25～29歲,40～44歲,0,20210202
109,10007060,男,25～29歲,45～49歲,0,20210202
109,10007060,男,25～29歲,50歲以上,0,20210202
109,10007060,女,25～29歲,未滿15歲,0,20210202
109,10007060,女,25～29歲,15～19歲,1,20210202
109,10007060,女,25～29歲,20～24歲,17,20210202
109,10007060,女,25～29歲,25～29歲,29,20210202
109,10007060,女,25～29歲,30～34歲,6,20210202
109,10007060,女,25～29歲,35～39歲,0,20210202
109,10007060,女,25～29歲,40～44歲,0,20210202
109,10007060,女,25～29歲,45～49歲,0,20210202
109,10007060,女,25～29歲,50歲以上,0,20210202
109,10007060,男,30～34歲,未滿15歲,0,20210202
109,10007060,男,30～34歲,15～19歲,1,20210202
109,10007060,男,30～34歲,20～24歲,3,20210202
109,10007060,男,30～34歲,25～29歲,21,20210202
109,10007060,男,30～34歲,30～34歲,44,20210202
109,10007060,男,30～34歲,35～39歲,8,20210202
109,10007060,男,30～34歲,40～44歲,1,20210202
109,10007060,男,30～34歲,45～49歲,0,20210202
109,10007060,男,30～34歲,50歲以上,0,20210202
109,10007060,女,30～34歲,未滿15歲,0,20210202
109,10007060,女,30～34歲,15～19歲,0,20210202
109,10007060,女,30～34歲,20～24歲,4,20210202
109,10007060,女,30～34歲,25～29歲,23,20210202
109,10007060,女,30～34歲,30～34歲,48,20210202
109,10007060,女,30～34歲,35～39歲,4,20210202
109,10007060,女,30～34歲,40～44歲,0,20210202
109,10007060,女,30～34歲,45～49歲,0,20210202
109,10007060,女,30～34歲,50歲以上,0,20210202
109,10007060,男,35～39歲,未滿15歲,0,20210202
109,10007060,男,35～39歲,15～19歲,0,20210202
109,10007060,男,35～39歲,20～24歲,2,20210202
109,10007060,男,35～39歲,25～29歲,5,20210202
109,10007060,男,35～39歲,30～34歲,27,20210202
109,10007060,男,35～39歲,35～39歲,24,20210202
109,10007060,男,35～39歲,40～44歲,1,20210202
109,10007060,男,35～39歲,45～49歲,0,20210202
109,10007060,男,35～39歲,50歲以上,0,20210202
109,10007060,女,35～39歲,未滿15歲,0,20210202
109,10007060,女,35～39歲,15～19歲,0,20210202
109,10007060,女,35～39歲,20～24歲,2,20210202
109,10007060,女,35～39歲,25～29歲,3,20210202
109,10007060,女,35～39歲,30～34歲,19,20210202
109,10007060,女,35～39歲,35～39歲,28,20210202
109,10007060,女,35～39歲,40～44歲,1,20210202
109,10007060,女,35～39歲,45～49歲,0,20210202
109,10007060,女,35～39歲,50歲以上,0,20210202
109,10007060,男,40～44歲,未滿15歲,0,20210202
109,10007060,男,40～44歲,15～19歲,0,20210202
109,10007060,男,40～44歲,20～24歲,1,20210202
109,10007060,男,40～44歲,25～29歲,2,20210202
109,10007060,男,40～44歲,30～34歲,3,20210202
109,10007060,男,40～44歲,35～39歲,12,20210202
109,10007060,男,40～44歲,40～44歲,2,20210202
109,10007060,男,40～44歲,45～49歲,0,20210202
109,10007060,男,40～44歲,50歲以上,0,20210202
109,10007060,女,40～44歲,未滿15歲,0,20210202
109,10007060,女,40～44歲,15～19歲,0,20210202
109,10007060,女,40～44歲,20～24歲,0,20210202
109,10007060,女,40～44歲,25～29歲,2,20210202
109,10007060,女,40～44歲,30～34歲,2,20210202
109,10007060,女,40～44歲,35～39歲,13,20210202
109,10007060,女,40～44歲,40～44歲,3,20210202
109,10007060,女,40～44歲,45～49歲,0,20210202
109,10007060,女,40～44歲,50歲以上,0,20210202
109,10007060,男,45～49歲,未滿15歲,0,20210202
109,10007060,男,45～49歲,15～19歲,0,20210202
109,10007060,男,45～49歲,20～24歲,0,20210202
109,10007060,男,45～49歲,25～29歲,1,20210202
109,10007060,男,45～49歲,30～34歲,2,20210202
109,10007060,男,45～49歲,35～39歲,0,20210202
109,10007060,男,45～49歲,40～44歲,2,20210202
109,10007060,男,45～49歲,45～49歲,0,20210202
109,10007060,男,45～49歲,50歲以上,0,20210202
109,10007060,女,45～49歲,未滿15歲,0,20210202
109,10007060,女,45～49歲,15～19歲,0,20210202
109,10007060,女,45～49歲,20～24歲,0,20210202
109,10007060,女,45～49歲,25～29歲,0,20210202
109,10007060,女,45～49歲,30～34歲,1,20210202
109,10007060,女,45～49歲,35～39歲,0,20210202
109,10007060,女,45～49歲,40～44歲,1,20210202
109,10007060,女,45～49歲,45～49歲,0,20210202
109,10007060,女,45～49歲,50歲以上,0,20210202
109,10007060,男,50～54歲,未滿15歲,0,20210202
109,10007060,男,50～54歲,15～19歲,0,20210202
109,10007060,男,50～54歲,20～24歲,0,20210202
109,10007060,男,50～54歲,25～29歲,1,20210202
109,10007060,男,50～54歲,30～34歲,0,20210202
109,10007060,男,50～54歲,35～39歲,1,20210202
109,10007060,男,50～54歲,40～44歲,0,20210202
109,10007060,男,50～54歲,45～49歲,0,20210202
109,10007060,男,50～54歲,50歲以上,0,20210202
109,10007060,女,50～54歲,未滿15歲,0,20210202
109,10007060,女,50～54歲,15～19歲,0,20210202
109,10007060,女,50～54歲,20～24歲,0,20210202
109,10007060,女,50～54歲,25～29歲,0,20210202
109,10007060,女,50～54歲,30～34歲,0,20210202
109,10007060,女,50～54歲,35～39歲,0,20210202
109,10007060,女,50～54歲,40～44歲,0,20210202
109,10007060,女,50～54歲,45～49歲,0,20210202
109,10007060,女,50～54歲,50歲以上,0,20210202
109,10007060,男,55～59歲,未滿15歲,0,20210202
109,10007060,男,55～59歲,15～19歲,0,20210202
109,10007060,男,55～59歲,20～24歲,0,20210202
109,10007060,男,55～59歲,25～29歲,0,20210202
109,10007060,男,55～59歲,30～34歲,0,20210202
109,10007060,男,55～59歲,35～39歲,0,20210202
109,10007060,男,55～59歲,40～44歲,0,20210202
109,10007060,男,55～59歲,45～49歲,0,20210202
109,10007060,男,55～59歲,50歲以上,0,20210202
109,10007060,女,55～59歲,未滿15歲,0,20210202
109,10007060,女,55～59歲,15～19歲,0,20210202
109,10007060,女,55～59歲,20～24歲,0,20210202
109,10007060,女,55～59歲,25～29歲,0,20210202
109,10007060,女,55～59歲,30～34歲,0,20210202
109,10007060,女,55～59歲,35～39歲,0,20210202
109,10007060,女,55～59歲,40～44歲,0,20210202
109,10007060,女,55～59歲,45～49歲,0,20210202
109,10007060,女,55～59歲,50歲以上,0,20210202
109,10007060,男,60歲以上,未滿15歲,0,20210202
109,10007060,男,60歲以上,15～19歲,0,20210202
109,10007060,男,60歲以上,20～24歲,0,20210202
109,10007060,男,60歲以上,25～29歲,0,20210202
109,10007060,男,60歲以上,30～34歲,0,20210202
109,10007060,男,60歲以上,35～39歲,0,20210202
109,10007060,男,60歲以上,40～44歲,0,20210202
109,10007060,男,60歲以上,45～49歲,0,20210202
109,10007060,男,60歲以上,50歲以上,0,20210202
109,10007060,女,60歲以上,未滿15歲,0,20210202
109,10007060,女,60歲以上,15～19歲,0,20210202
109,10007060,女,60歲以上,20～24歲,0,20210202
109,10007060,女,60歲以上,25～29歲,0,20210202
109,10007060,女,60歲以上,30～34歲,0,20210202
109,10007060,女,60歲以上,35～39歲,0,20210202
109,10007060,女,60歲以上,40～44歲,0,20210202
109,10007060,女,60歲以上,45～49歲,0,20210202
109,10007060,女,60歲以上,50歲以上,0,20210202
109,10007070,男,未滿20歲,未滿15歲,0,20210202
109,10007070,男,未滿20歲,15～19歲,0,20210202
109,10007070,男,未滿20歲,20～24歲,0,20210202
109,10007070,男,未滿20歲,25～29歲,0,20210202
109,10007070,男,未滿20歲,30～34歲,0,20210202
109,10007070,男,未滿20歲,35～39歲,0,20210202
109,10007070,男,未滿20歲,40～44歲,0,20210202
109,10007070,男,未滿20歲,45～49歲,0,20210202
109,10007070,男,未滿20歲,50歲以上,0,20210202
109,10007070,女,未滿20歲,未滿15歲,0,20210202
109,10007070,女,未滿20歲,15～19歲,0,20210202
109,10007070,女,未滿20歲,20～24歲,1,20210202
109,10007070,女,未滿20歲,25～29歲,0,20210202
109,10007070,女,未滿20歲,30～34歲,0,20210202
